,0
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,43.569622
42,0.46121407
43,0.010435104
44,0.0
45,0.023798943
46,0.0
47,0.0
48,0.1663239
49,0.0
50,1.4426441
51,0.0
52,0.0
53,0.11848664
54,0.717268
55,0.0
56,0.17902994
57,0.0
58,0.018109322
59,0.2530775
60,0.0
61,0.63359547
62,0.0
63,0.80711555
64,0.0
65,2.469164
66,0.0
67,0.0
68,0.548296
69,0.27887058
70,0.0
71,0.0
72,0.0
73,0.0
74,0.0
75,0.16043854
76,0.3238182
77,0.75867033
78,0.2877941
79,0.38895988
80,0.0
81,1.0924587
82,0.0
83,0.0
84,0.5987129
85,0.0
86,5.166121
87,0.0
88,0.0
89,0.0
90,0.0
91,0.0
92,0.0
93,0.0
94,0.34835052
95,0.0
96,0.0
97,0.0
98,0.6282368
99,1.8934841
100,0.0
101,0.0
102,0.0
103,0.039772034
104,0.0
105,0.0
106,0.12391472
107,0.14550877
108,0.0
109,0.0
110,0.5446005
111,0.0
112,0.3519373
113,0.0
114,0.06287956
115,0.0
116,5.2235823
117,0.0
118,0.0
119,0.0
120,0.0
121,0.0
122,0.0
123,0.0
124,0.0
125,0.0
126,0.43004894
127,0.0
128,0.0
129,1.2194653
130,0.8372536
131,0.0
132,0.16857338
133,0.0
134,0.0
135,0.10782623
136,0.58977795
137,0.6558666
138,0.8634548
139,0.0
140,0.13690567
141,2.3014984
142,1.4478188
143,0.15267277
144,0.0
145,0.0
146,1.3808403
147,1.3590679
148,0.0
149,0.029060364
150,0.6554141
151,0.7896123
152,0.72817326
153,0.0
154,0.0
155,0.0
156,0.0
157,0.0
158,0.26151204
159,0.0
160,3.0614543
161,0.0
162,0.0
163,0.0
164,0.6369934
165,0.0
166,0.0
167,0.0
168,0.53352547
169,0.0
170,0.0
171,0.0
172,2.4996915
173,0.0
174,0.43132544
175,0.0
176,0.80928326
177,0.0
178,2.7395916
179,0.0
180,0.1140852
181,0.0
182,0.0
