,0
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,49.60502
42,0.0
43,0.4886093
44,0.25038338
45,0.0
46,0.88006973
47,0.0
48,0.40710163
49,0.0
50,0.0
51,0.34675312
52,9.19243
53,0.0
54,0.0
55,0.0
56,0.0
57,0.0
58,0.0
59,0.0
60,0.0
61,0.0
62,0.0343647
63,0.64712524
64,4.837075
65,0.0
66,0.0
67,0.0
68,0.0
69,0.0
70,0.26898193
71,0.0
72,0.0
73,0.0
74,0.0
75,1.183361
76,0.54366684
77,0.0
78,0.0
79,0.0
80,4.462042
81,1.7150214
82,0.0
83,0.0
84,0.0
85,0.0
86,0.0
87,0.41647434
88,0.0
89,0.12477684
90,0.0
91,0.314003
92,0.11962032
93,0.0
94,4.715809
95,0.03862071
96,1.2760038
97,0.0
98,0.0
99,1.0270424
100,0.0
101,0.0
102,0.0
103,0.0
104,0.0
105,0.0
106,0.5629053
107,0.13419628
108,0.0
109,0.0
110,0.17385292
111,0.0
112,1.6295521
113,2.4961014
114,0.0
115,0.0
116,0.016745567
117,0.0
118,1.0089992
119,0.0
120,0.0
121,0.0
122,0.6944809
123,0.20652962
124,1.2342932
125,0.0
126,0.0
127,0.0
128,0.0
129,0.6312895
130,0.08556557
131,0.0
132,0.0
133,0.093856454
134,0.0
135,1.1339083
136,4.388048
137,0.0
138,0.0
139,0.0
140,4.9088926
141,14.798086
142,0.0
143,0.0
144,0.0
145,0.0
146,0.0
147,0.0
148,0.0
149,0.0
150,0.0
151,0.0
152,0.08967304
153,0.37011933
154,0.0
155,0.24869633
156,0.0
157,0.0
158,0.47183585
159,0.0
160,1.9723134
161,2.3843164
162,1.2542458
163,0.0
164,0.0
165,0.0
166,0.0
167,0.0
168,0.0
169,0.0
170,0.0
171,0.7101965
172,0.0
173,3.9872918
174,0.0
175,0.0
176,0.1544447
177,0.0
178,0.070169926
179,0.0
180,0.0
181,0.0
182,0.008018494
183,0.0
184,0.0
185,0.0
186,0.35904408
187,0.0
188,0.3005352
189,1.477819
190,0.0
191,0.7742251
192,0.0
193,0.30427074
194,0.0
195,0.758029
196,2.1884606
197,0.0
198,0.0
199,0.7655411
200,0.0
201,0.0
202,5.8631706
203,0.0
204,0.0
205,0.03573799
206,0.0
207,0.0
208,0.0
209,0.0
210,0.0
211,1.1942406
212,3.9424543
213,0.0
214,0.0
215,0.0
216,0.0
217,0.0
218,0.23466635
219,0.29529
220,0.0
221,0.0
222,0.0
223,0.16887093
224,0.0
225,0.0
226,0.0
227,0.0
228,0.17940712
229,5.0249166
230,0.0
231,0.0
232,0.0
233,0.0
234,0.0
235,0.0
236,0.0
237,0.0
238,0.12613106
239,0.019021511
240,0.84556484
241,0.0
242,0.78619194
243,3.3738127
244,0.0
245,0.0
246,1.3281868
247,0.0
248,1.0324364
249,0.0
250,0.3079872
251,0.26812935
252,0.0
253,2.3063917
254,0.0
255,0.0
256,0.0
257,2.2087517
258,0.06132412
259,0.7239046
260,0.0
261,0.0
262,1.0588474
263,0.0
264,0.07189969
265,0.0
266,0.046480894
267,0.43459463
268,0.0
269,2.3066473
270,0.0
271,0.0
272,0.0
273,0.5013302
274,0.0
275,0.028818488
276,0.0
277,0.0
278,0.3210039
279,0.0
280,0.0
281,0.0
282,0.0
283,3.4929256
284,0.0
285,0.0
286,0.0
287,1.0976658
288,0.74214745
289,1.6650982
290,0.0
291,0.0
292,1.4727383
293,0.30634272
294,0.01786232
295,0.0
296,0.0
297,0.0
298,0.17938614
299,0.0
300,3.641636
301,0.0
302,0.0
303,0.0
