,0
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.0
42,0.0
43,0.0
44,34.019367
45,0.24797583
46,0.0
47,0.0
48,0.008952141
49,0.0
50,0.0
51,0.65434647
52,1.5746202
53,1.1598778
54,0.0
55,0.0
56,0.0
57,1.643177
58,0.89411736
59,0.26585817
60,0.0
61,0.630558
62,5.1551304
63,0.0
64,0.0
65,3.6058521
66,0.0
67,0.0
68,0.0
69,0.0
70,1.1903048
71,0.0
72,0.0
73,0.0
74,1.5255327
75,1.1669531
76,0.0
77,0.08813
78,0.0
79,0.044225693
80,2.670868
81,0.0
82,0.0
83,0.0
84,1.6059151
85,0.0
86,2.0158253
87,1.2230539
88,0.033517838
89,0.0
90,0.0
91,2.2396002
92,0.0
93,1.7163429
94,5.173134
95,0.0
96,0.0
97,0.8246145
98,0.0
99,1.4489765
100,0.0
101,0.70446014
102,0.0
103,0.7834492
104,0.0
105,4.4771004
106,0.0
107,0.0
108,0.0
109,0.514555
110,0.06881142
111,0.0
112,0.8642435
113,3.648035
114,0.0
115,0.0
116,0.0
117,3.7462282
118,0.0
119,0.023029327
120,4.124318
121,0.0
122,2.2457628
123,0.0
124,0.2927513
125,0.0
126,1.8924065
127,0.0
128,0.2627163
129,0.423851
130,1.0382061
131,0.0
132,0.38607693
133,0.0
134,0.0
135,1.8687983
136,0.0
137,0.0
138,0.0
139,0.65674114
140,0.0
141,0.45349503
142,3.8908691
143,0.0
144,0.0
145,0.0
146,0.7410259
147,0.0
148,0.2592888
149,2.598807
150,0.0
151,6.599697
152,0.0
153,0.0
154,0.0
155,0.0
156,0.0
157,0.0
158,0.7505474
159,0.0
160,0.35718727
161,0.0
162,9.619232
163,0.0
164,0.0
165,2.307492
166,0.0
167,0.0
168,0.0
169,0.6446247
170,0.0
171,0.83301353
172,3.9590683
173,0.0
174,0.0
175,0.0
176,2.2920685
177,0.0
178,0.0
179,5.3202105
