,0
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.0
42,43.71147
43,0.0
44,0.0
45,0.0
46,0.0
47,0.7316799
48,4.1547437
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.0
57,0.0
58,0.88249207
59,0.22435474
60,0.0
61,2.3219004
62,1.5805283
63,0.0
64,0.0
65,0.0
66,0.60320663
67,0.0
68,4.8262997
69,0.0
70,0.0
71,0.0
72,0.7829089
73,5.5268545
74,0.0
75,0.0
76,0.0
77,0.0
78,0.0
79,0.0
80,0.0
81,0.19681644
82,2.1728144
83,0.09104538
84,0.0
85,0.88744164
86,0.0
87,0.0
88,0.0
89,0.0
90,0.0
91,0.0
92,1.0181618
93,1.3237066
94,0.0
95,0.0
96,0.39883518
97,2.1314545
98,0.0
99,0.0
100,0.0
101,0.0
102,0.9232073
103,0.0
104,0.0
105,0.0
106,0.022464752
107,1.7742405
108,0.16836071
109,0.0
110,0.1119585
111,0.0
112,0.014514923
113,0.0
114,10.3052
115,0.0
116,0.0
117,0.0
118,0.0
119,0.0
120,0.9179392
121,1.3742762
122,0.0
123,0.0
124,0.0
125,0.0
126,0.0
127,0.0
128,1.8568311
129,2.7121239
130,0.0
131,0.0
132,0.0
133,0.0
134,0.0
135,0.58800983
136,0.030827522
137,0.0
138,0.0
139,0.0
140,0.0
141,0.022678375
142,0.08708382
143,0.0
144,0.0
145,1.8732381
146,3.3882961
147,0.0
148,0.0
149,0.0
150,0.0
151,0.0
152,0.0
153,0.5066271
154,0.0
155,1.2905197
156,0.0
157,5.451812
158,0.0
159,0.0
160,0.0
161,0.7817402
162,1.747304
163,0.0
164,0.0
165,0.0
166,0.0
167,0.0
168,0.0
169,0.0
170,0.0
171,3.2829409
172,3.648387
173,0.4320402
174,0.42889595
175,0.0
176,1.1343269
177,0.0
