,0
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.0
42,31.490494
43,4.1667366
44,0.0
45,0.0
46,0.0
47,0.002817154
48,0.71706295
49,0.7597313
50,0.0
51,0.0
52,0.13824558
53,0.0
54,0.0
55,0.0
56,0.0
57,0.42682457
58,0.0
59,0.7366862
60,0.0
61,0.7161026
62,0.0
63,0.0
64,0.0
65,0.0
66,0.26059914
67,2.0659752
68,0.7542267
69,0.0
70,0.0
71,0.0
72,0.0
73,0.0
74,0.7565727
75,0.48997736
76,0.017076492
77,0.01789093
78,0.20796776
79,0.6679907
80,0.0
81,0.1286273
82,0.27650833
83,0.0
84,0.0
85,0.011359215
86,0.0
87,0.0
88,0.008863449
89,0.0
90,0.26068735
91,0.33608627
92,0.0
93,0.0
94,0.048690796
95,0.34187317
96,0.7155857
97,0.0430851
98,0.0
99,0.0
100,11.369063
101,0.0
102,0.0
103,0.0
104,6.4453287
105,0.0
106,0.0
107,10.596203
108,0.0
109,0.0
110,0.0
111,1.90452
112,0.0
113,0.0
114,0.018465996
115,0.65838814
116,0.35265064
117,0.0
118,0.0
119,0.0
120,0.06850052
121,0.0
122,0.25945187
123,0.0
124,3.8971636
125,0.0
126,0.0
127,0.0
128,0.041129112
129,0.0
130,1.5584443
131,0.0
132,0.0
133,0.0637002
134,0.22706318
135,0.0
136,0.0
137,0.0
138,0.0
139,1.2413692
140,0.0
141,0.18309307
142,0.52540874
143,0.0
144,0.94238925
145,0.0
146,0.32396936
147,4.688944
148,0.0
149,0.0
150,0.0
151,0.0
152,0.0
153,0.0
154,0.0
155,0.69607544
156,0.0
157,2.031824
158,0.0
159,0.14525986
160,0.0
161,1.3512783
162,0.0
163,0.5799074
164,0.72536325
165,0.0
166,0.0
167,0.09807873
168,0.17540264
169,0.0
170,0.91096306
171,1.7713318
172,0.0
173,0.3536272
174,0.0
175,0.0
176,0.0
177,0.6029844
178,0.5437527
179,0.0
180,1.3956413
181,1.0518684
