,0
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.0
42,25.332651
43,2.0491047
44,4.8443947
45,0.0
46,0.0
47,0.0
48,0.63770485
49,0.0
50,0.0
51,0.38316154
52,0.0
53,0.86572456
54,0.0
55,0.6729183
56,1.1145649
57,0.9915359
58,0.0
59,3.2942142
60,0.0
61,0.01433754
62,0.0
63,0.79072
64,0.0
65,0.0
66,0.3387165
67,0.008638382
68,0.0
69,0.0
70,0.0
71,1.0809422
72,0.63243675
73,0.0
74,1.2859907
75,2.3848667
76,0.0
77,0.0
78,1.5146961
79,0.0
80,0.0
81,0.323956
82,0.0
83,0.0
84,0.009008408
85,0.0
86,0.0
87,3.8086414
88,0.0
89,0.0
90,0.0
91,0.0
92,0.0
93,0.14586735
94,0.884634
95,0.0
96,0.0
97,0.27988625
98,0.004673004
99,0.8194957
100,0.0
101,0.0
102,0.8515835
103,0.21382904
104,0.0
105,0.065683365
106,0.0
107,0.022232056
108,0.0
109,1.3981953
110,1.069766
111,0.0
112,0.0
113,0.0
114,2.021986
115,0.0
116,0.8970499
117,3.26657
118,0.5175514
119,0.0
120,0.0
121,0.0
122,0.09786606
123,0.21107483
124,0.5475197
125,0.56897736
126,0.0
127,3.5479794
128,0.0
129,0.24131298
130,0.0
131,1.239296
132,5.499324
133,0.0
134,2.595192
135,1.1503801
136,8.712814
137,1.921999
138,0.0
139,0.0
140,0.0
141,0.0
142,0.0
143,0.0
144,2.437227
145,0.0
146,0.0
147,0.0
148,0.0
149,0.0
150,0.0
151,0.0
152,0.21898079
153,0.018381119
154,0.0
155,0.0
156,0.052663803
157,0.8767805
158,0.0
159,0.7116413
160,0.75566864
161,0.0
162,0.0
163,0.0
164,0.9323616
165,0.0
166,1.3430958
167,0.0
168,0.0
169,0.0
170,0.0
171,0.0
172,1.8012238
173,0.051137924
174,0.6131582
175,0.0
176,0.0
177,0.0
178,1.7312064
179,0.0
180,0.0
181,0.25628853
182,0.0
183,0.110385895
184,0.0
185,0.009649277
186,0.0
187,0.33868456
188,0.5531788
189,0.0
190,0.23018074
191,0.0
192,0.0
193,0.31970978
194,0.0
195,0.0
196,0.3368187
197,0.51063824
198,0.0
199,0.0
200,0.012069702
