,0
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,37.115112
42,0.0
43,1.0618477
44,0.0
45,0.0
46,0.0
47,0.27666664
48,0.8062973
49,0.0
50,0.9346943
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.0
57,0.25683403
58,0.0
59,0.11174965
60,0.2947712
61,0.03369713
62,0.0
63,0.0
64,0.27683258
65,0.1933136
66,0.0
67,0.0
68,0.46660423
69,0.17951298
70,0.0
71,0.0
72,0.0
73,0.21660137
74,0.076192856
75,0.0
76,0.0
77,0.92164993
78,0.048053265
79,0.0
80,0.63282204
81,0.0
82,0.11534023
83,0.0
84,0.96577597
85,0.6149063
86,0.30563974
87,0.0
88,0.0
89,0.0
90,0.0
91,0.0
92,1.49267
93,0.0
94,0.0
95,0.0
96,0.028023243
97,0.6700649
98,1.079256
99,0.0
100,0.0
101,0.30263853
102,0.33087826
103,0.9927988
104,0.0
105,0.0
106,0.9910145
107,0.017113209
108,0.0
109,0.14928246
110,0.0
111,0.5635834
112,0.0
113,0.55957127
114,0.0
115,0.0
116,0.0
117,1.0409698
118,0.0
119,0.38359737
120,0.0
121,0.83030033
122,0.76538086
123,4.2828617
124,0.0
125,0.0
126,0.0
127,2.9996672
128,0.0
129,0.0
130,1.0375271
131,0.0
132,0.0
133,0.8445072
134,0.9994564
135,1.0742712
136,0.0
137,0.0
138,1.1426601
139,0.0
140,0.0
141,0.3885193
142,0.0
143,5.761322
144,0.0
145,0.0
146,0.0
147,4.1934233
148,5.455106
149,0.0
150,5.704575
151,0.38761425
152,0.0
153,1.5578499
154,9.616083
155,0.0
156,0.0
157,0.0
158,0.0
159,0.0
160,0.0
161,0.0
162,0.04092598
163,0.0
164,0.23728752
165,0.0
166,0.0
167,0.2648239
168,0.378129
169,0.0
170,0.0
171,0.15855408
172,0.86178446
173,0.0
174,0.2567978
175,0.0055322647
176,0.0
177,0.0060577393
178,0.0
179,0.0
180,0.6404476
181,0.03386879
182,0.0
183,0.0
184,0.7119484
185,0.036499023
186,0.21516323
187,0.0
188,0.0
189,0.0
190,3.2321873
191,0.0
192,0.0
193,0.0
194,0.0
195,0.004180908
196,0.18839073
197,0.0
198,0.0
199,0.84309673
200,0.3987503
201,0.0
202,0.0
203,0.0
204,0.2017498
205,0.0
206,0.68520546
207,0.0
208,0.27756023
209,0.0
210,0.859622
211,0.12985134
212,0.0
213,0.5569334
214,0.0
215,0.077890396
216,0.2500496
217,0.0
218,0.0015869141
219,0.11894512
220,0.0
221,0.0
